"","interval.ma"," early_interval","accepted_name","lat","lng","cell","ex","fad"
"1918",251.2,"Induan","Promyalina",25.24,-30.94,135,0,272.3
"1919",251.2,"Induan","Promyalina",12.74,36.16,247,0,272.3
"1920",251.2,"Induan","Promyalina",26.28,-31.06,135,0,272.3
"1921",251.2,"Induan","Promyalina",26.01,-30.98,135,0,272.3
"1922",251.2,"Induan","Promyalina",-7.08,117.29,673,0,272.3
"1923",251.2,"Induan","Promyalina",82.83,99.68,370,0,272.3
"1924",251.2,"Induan","Promyalina",-14.75,106.83,662,0,272.3
"1925",251.2,"Induan","Promyalina",12.74,36.14,247,0,272.3
"1926",251.2,"Induan","Promyalina",41.53,22.8,251,0,272.3
"1927",251.2,"Induan","Promyalina",-14.75,104.59,662,0,272.3
"1928",251.2,"Induan","Promyalina",-14.64,104.7,662,0,272.3
"1929",251.2,"Induan","Promyalina",-15.53,106.74,662,0,272.3
"1930",251.2,"Induan","Promyalina",25.57,-31.16,135,0,272.3
"1931",251.2,"Induan","Promyalina",-13.36,104.46,662,0,272.3
"1932",251.2,"Induan","Promyalina",54.76,22.9,253,0,272.3
"1933",251.2,"Induan","Promyalina",30.31,-33.37,125,0,272.3
"1934",251.2,"Induan","Promyalina",43.94,22.62,252,0,272.3
"1935",251.2,"Induan","Promyalina",43.93,22.59,252,0,272.3
"1936",251.2,"Induan","Promyalina",43.95,22.58,252,0,272.3
"1937",251.2,"Induan","Promyalina",-15.96,106.57,662,0,272.3
"1938",251.2,"Induan","Promyalina",74.86,55.94,351,0,272.3
"1939",251.2,"Induan","Promyalina",55.4,24.4,334,0,272.3
"1940",251.2,"Induan","Promyalina",29.54,-34.82,125,0,272.3
"1941",251.2,"Induan","Promyalina",41.61,22.76,251,0,272.3
"1942",251.2,"Induan","Promyalina",29.71,-34.46,125,0,272.3
"1943",251.2,"Induan","Promyalina",-15.87,107.54,662,0,272.3
"1944",251.2,"Induan","Promyalina",-10.27,105.92,663,0,272.3
"1945",251.2,"Induan","Promyalina",54.73,22.85,253,0,272.3
"1946",251.2,"Induan","Promyalina",21.03,142.33,381,0,272.3
"1947",251.2,"Induan","Promyalina",21.05,142.3,381,0,272.3
"1948",251.2,"Induan","Promyalina",26.62,-29.89,135,0,272.3
"1949",251.2,"Induan","Promyalina",41.57,22.82,251,0,272.3
"1950",251.2,"Induan","Promyalina",28.75,-32.09,125,0,272.3
"1951",251.2,"Induan","Promyalina",74.74,61.16,351,0,272.3
"1952",251.2,"Induan","Promyalina",21.33,142.6,381,0,272.3
"1953",251.2,"Induan","Promyalina",53.92,22.83,253,0,272.3
"1954",251.2,"Induan","Promyalina",43.93,22.64,252,0,272.3
"1955",251.2,"Induan","Promyalina",12.91,36.27,247,0,272.3
"1956",251.2,"Induan","Promyalina",75,57.87,351,0,272.3
"1957",251.2,"Induan","Promyalina",-14.78,106.84,662,0,272.3
"1958",251.2,"Induan","Promyalina",83.07,100.14,370,0,272.3
"1959",251.2,"Induan","Promyalina",79.46,82.94,360,0,272.3
"1960",251.2,"Induan","Promyalina",69.2,47,342,0,272.3
"1961",251.2,"Induan","Promyalina",-13.73,106.19,662,0,272.3
"1962",251.2,"Induan","Promyalina",21.37,142.22,381,0,272.3
"1963",251.2,"Induan","Promyalina",25.49,-33.04,125,0,272.3
"1964",251.2,"Induan","Promyalina",43.93,22.61,252,0,272.3
"1965",251.2,"Induan","Promyalina",80.39,89.06,370,0,272.3
"1966",251.2,"Induan","Promyalina",74.91,55.51,351,0,272.3
"1967",251.2,"Induan","Promyalina",53.99,22.75,253,0,272.3
"1968",251.2,"Induan","Promyalina",12.69,36.07,247,0,272.3
"1969",251.2,"Induan","Promyalina",-7.08,117.29,673,0,272.3
"1970",251.2,"Induan","Promyalina",28.44,-30.84,125,0,272.3
"1971",251.2,"Induan","Promysidiella",20.12,108.9,667,0,251.2
"1972",251.2,"Induan","Promysidiella",-15.52,106.74,662,0,251.2
"1973",251.2,"Induan","Promysidiella",-15.53,106.74,662,0,251.2
"1974",251.2,"Induan","Pseudocorbula",74.91,55.51,351,0,251.2
"1975",251.2,"Induan","Pseudocorbula",75,57.87,351,0,251.2
"1976",251.2,"Induan","Pseudocorbula",75.08,63.92,351,0,251.2
"1977",251.2,"Induan","Pseudomonotis",54.06,22.59,253,0,298.9
"1978",251.2,"Induan","Pseudomonotis",54.87,22.27,253,0,298.9
"1979",251.2,"Induan","Pseudomonotis",9.07,35.5,235,0,298.9
"1980",251.2,"Induan","Pseudomonotis",43.93,22.62,252,0,298.9
"1981",251.2,"Induan","Pteria",-12.56,104.62,653,0,410.8
"1982",251.2,"Induan","Pteria",-10.05,106.24,663,0,410.8
"1983",251.2,"Induan","Pteria",20.12,108.9,667,0,410.8
"1984",251.2,"Induan","Pteria",-14.35,105.4,662,0,410.8
"1985",251.2,"Induan","Pteria",-14.75,104.59,662,0,410.8
"1986",251.2,"Induan","Pteria",-13.86,104.54,662,0,410.8
"1987",251.2,"Induan","Pteria",-14.11,104.53,662,0,410.8
"1988",251.2,"Induan","Pteria",-9.91,108.13,663,0,410.8
"1989",251.2,"Induan","Pteria",12.86,36.13,247,0,410.8
"1990",251.2,"Induan","Pteria",26.63,-29.9,135,0,410.8
"1991",251.2,"Induan","Pteria",-12.13,104.6,653,0,410.8
"1992",251.2,"Induan","Pteria",-7.08,117.29,673,0,410.8
"1993",251.2,"Induan","Pteria",-14.93,104.65,662,0,410.8
"1994",251.2,"Induan","Pteria",-14.49,105.24,662,0,410.8
"1995",251.2,"Induan","Pteria",29.54,-34.82,125,0,410.8
"1996",251.2,"Induan","Pteria",12.87,36.38,247,0,410.8
"1997",251.2,"Induan","Pteria",-14.54,104.84,662,0,410.8
"1998",251.2,"Induan","Pteria",-7.08,117.29,673,0,410.8
"1999",251.2,"Induan","Pteria",-13.36,104.46,662,0,410.8
"2000",251.2,"Induan","Pteria",29.44,-34.72,125,0,410.8
"2001",251.2,"Induan","Pteria",21.01,142.39,381,0,410.8
"2002",251.2,"Induan","Pteria",-10.27,105.92,663,0,410.8
"2003",251.2,"Induan","Pteria",-12.43,104.93,653,0,410.8
"2004",251.2,"Induan","Pteria",-8.48,104.5,663,0,410.8
"2005",251.2,"Induan","Pteria",28.4,-30.94,125,0,410.8
"2006",251.2,"Induan","Pteria",-14.36,105.39,662,0,410.8
"2007",251.2,"Induan","Pteria",25.58,-31.16,135,0,410.8
"2008",251.2,"Induan","Pteria",26.62,-29.89,135,0,410.8
"2009",251.2,"Induan","Pteria",26.61,-30.04,135,0,410.8
"2010",251.2,"Induan","Pteria",-7.9,105.1,663,0,410.8
"2011",251.2,"Induan","Pteria",-36.48,55.11,602,0,410.8
"2012",251.2,"Induan","Pteria",-10.48,106.01,663,0,410.8
"2013",251.2,"Induan","Pteria",-14.64,104.7,662,0,410.8
"2014",251.2,"Induan","Pteria",12.87,36.13,247,0,410.8
"2015",251.2,"Induan","Pteria",-17.74,108.19,662,0,410.8
"2016",251.2,"Induan","Pteria",-9.85,106.35,663,0,410.8
"2017",251.2,"Induan","Pteria",1.79,128.77,693,0,410.8
"2018",251.2,"Induan","Pteria",12.51,111.73,666,0,410.8
"2019",251.2,"Induan","Pteria",-13.86,104.54,662,0,410.8
"2020",251.2,"Induan","Pteria",-12.83,106.9,662,0,410.8
"2021",251.2,"Induan","Pteria",-16.86,104.29,652,0,410.8
"2022",251.2,"Induan","Pteria",-11.43,106.47,662,0,410.8
"2023",251.2,"Induan","Pteria",-11.37,106.49,662,0,410.8
"2024",251.2,"Induan","Pteria",-12.16,104.43,653,0,410.8
"2025",251.2,"Induan","Retispira",-14.4,105.46,662,0,407.6
"2026",251.2,"Induan","Retispira",28.38,-30.91,125,0,407.6
"2027",251.2,"Induan","Retispira",-13.21,105.22,662,0,407.6
"2028",251.2,"Induan","Retispira",-14.74,106.83,662,0,407.6
"2029",251.2,"Induan","Retispira",-14.39,105.41,662,0,407.6
"2030",251.2,"Induan","Schafhaeutlia",-14.64,104.7,662,0,251.2
"2031",251.2,"Induan","Scythentolium",-14.75,106.83,662,0,251.2
"2032",251.2,"Induan","Scythentolium",12.74,36.14,247,0,251.2
"2033",251.2,"Induan","Scythentolium",-15.87,107.54,662,0,251.2
"2034",251.2,"Induan","Scythentolium",-9.91,108.13,663,0,251.2
"2035",251.2,"Induan","Scythentolium",-15.8,107.57,662,0,251.2
"2036",251.2,"Induan","Scythentolium",-13.59,106.81,662,0,251.2
"2037",251.2,"Induan","Scythentolium",-15.53,106.74,662,0,251.2
"2038",251.2,"Induan","Scythentolium",-14.74,106.83,662,0,251.2
"2039",251.2,"Induan","Scythentolium",-15.37,106.82,662,0,251.2
"2040",251.2,"Induan","Sinuarbullina",-9.37,115.53,672,0,251.2
"2041",251.2,"Induan","Sinuarbullina",54.76,22.9,253,0,251.2
"2042",251.2,"Induan","Sinuarbullina",-34.49,52.32,602,0,251.2
"2043",251.2,"Induan","Streblochondria",1.79,128.77,693,1,358.9
"2044",251.2,"Induan","Streptacis",-9.37,115.53,672,1,330.9
"2045",251.2,"Induan","Strobeus",21.01,142.39,381,0,427.4
"2046",251.2,"Induan","Strobeus",-22.82,54.01,594,0,427.4
"2047",251.2,"Induan","Strobeus",-22.9,53.87,594,0,427.4
"2048",251.2,"Induan","Strobeus",-34.49,52.32,602,0,427.4
"2049",251.2,"Induan","Stutchburia",-8.48,104.5,663,1,295.5
"2050",251.2,"Induan","Stutchburia",12.86,36.13,247,1,295.5
"2051",251.2,"Induan","Terquemia",43.94,22.62,252,0,251.2
"2052",251.2,"Induan","Terquemia",43.8,22.74,252,0,251.2
"2053",251.2,"Induan","Terquemia",43.9,22.7,252,0,251.2
"2054",251.2,"Induan","Towapteria",-14.79,106.75,662,1,279.3
"2055",251.2,"Induan","Towapteria",-14.74,106.83,662,1,279.3
"2056",251.2,"Induan","Towapteria",-15.37,106.82,662,1,279.3
"2057",251.2,"Induan","Towapteria",-10.48,106.01,663,1,279.3
"2058",251.2,"Induan","Towapteria",-15.52,106.74,662,1,279.3
"2059",251.2,"Induan","Towapteria",-16.69,107.88,662,1,279.3
"2060",251.2,"Induan","Towapteria",12.87,36.38,247,1,279.3
"2061",251.2,"Induan","Towapteria",-7.08,117.29,673,1,279.3
"2062",251.2,"Induan","Towapteria",-14.75,106.83,662,1,279.3
"2063",251.2,"Induan","Towapteria",-12.13,104.6,653,1,279.3
"2064",251.2,"Induan","Towapteria",12.91,36.27,247,1,279.3
"2065",251.2,"Induan","Towapteria",-9.54,112.47,672,1,279.3
"2066",251.2,"Induan","Towapteria",-15.8,107.57,662,1,279.3
"2067",251.2,"Induan","Towapteria",-8.21,104.79,663,1,279.3
"2068",251.2,"Induan","Towapteria",-7.08,117.29,673,1,279.3
"2069",251.2,"Induan","Towapteria",-15.87,107.54,662,1,279.3
"2070",251.2,"Induan","Towapteria",-8.21,104.79,663,1,279.3
"2071",251.2,"Induan","Towapteria",-14.75,106.73,662,1,279.3
"2072",251.2,"Induan","Towapteria",-10.91,105.97,653,1,279.3
"2073",251.2,"Induan","Towapteria",-10.05,106.24,663,1,279.3
"2074",251.2,"Induan","Towapteria",-11.37,106.49,662,1,279.3
"2075",251.2,"Induan","Towapteria",12.82,36.19,247,1,279.3
"2076",251.2,"Induan","Towapteria",-16.34,109.49,662,1,279.3
"2077",251.2,"Induan","Towapteria",-14.39,105.41,662,1,279.3
"2078",251.2,"Induan","Towapteria",-15.61,104.98,662,1,279.3
"2079",251.2,"Induan","Towapteria",-14.54,104.84,662,1,279.3
"2080",251.2,"Induan","Towapteria",-12.83,106.9,662,1,279.3
"2081",251.2,"Induan","Towapteria",-14.78,106.84,662,1,279.3
"2082",251.2,"Induan","Towapteria",-17.74,108.19,662,1,279.3
"2083",251.2,"Induan","Towapteria",12.87,36.13,247,1,279.3
"2084",251.2,"Induan","Towapteria",-14.64,104.7,662,1,279.3
"2085",251.2,"Induan","Towapteria",-12.43,104.93,653,1,279.3
"2086",251.2,"Induan","Toxoconcha",43.93,22.61,252,0,251.2
"2087",251.2,"Induan","Trachybembix",-14.4,105.46,662,0,252.17
"2088",251.2,"Induan","Unionites",28.75,-32.09,125,0,265.1
"2089",251.2,"Induan","Unionites",12.74,36.16,247,0,265.1
"2090",251.2,"Induan","Unionites",12.74,36.16,247,0,265.1
"2091",251.2,"Induan","Unionites",26.62,-29.89,135,0,265.1
"2092",251.2,"Induan","Unionites",12.86,36.13,247,0,265.1
"2093",251.2,"Induan","Unionites",55.4,24.4,334,0,265.1
"2094",251.2,"Induan","Unionites",-6.46,38.96,577,0,265.1
"2095",251.2,"Induan","Unionites",8.35,40.84,246,0,265.1
"2096",251.2,"Induan","Unionites",12.91,36.27,247,0,265.1
"2097",251.2,"Induan","Unionites",-14.93,104.65,662,0,265.1
"2098",251.2,"Induan","Unionites",80.31,89.35,370,0,265.1
"2099",251.2,"Induan","Unionites",43.95,22.58,252,0,265.1
"2100",251.2,"Induan","Unionites",54.06,22.59,253,0,265.1
"2101",251.2,"Induan","Unionites",43.93,22.62,252,0,265.1
"2102",251.2,"Induan","Unionites",26.61,-30.04,135,0,265.1
"2103",251.2,"Induan","Unionites",12.74,36.14,247,0,265.1
"2104",251.2,"Induan","Unionites",54.76,22.9,253,0,265.1
"2105",251.2,"Induan","Unionites",43.93,22.64,252,0,265.1
"2106",251.2,"Induan","Unionites",-14.64,104.7,662,0,265.1
"2107",251.2,"Induan","Unionites",12.87,36.38,247,0,265.1
"2108",251.2,"Induan","Unionites",26.62,-29.89,135,0,265.1
"2109",251.2,"Induan","Unionites",-14.74,106.83,662,0,265.1
"2110",251.2,"Induan","Unionites",21.01,142.39,381,0,265.1
"2111",251.2,"Induan","Unionites",29.71,-34.46,125,0,265.1
"2112",251.2,"Induan","Unionites",-10.05,106.24,663,0,265.1
"2113",251.2,"Induan","Unionites",43.8,22.74,252,0,265.1
"2114",251.2,"Induan","Unionites",-10.91,105.97,653,0,265.1
"2115",251.2,"Induan","Unionites",43.94,22.62,252,0,265.1
"2116",251.2,"Induan","Unionites",-12.43,104.93,653,0,265.1
"2117",251.2,"Induan","Unionites",54.35,22.08,253,0,265.1
"2118",251.2,"Induan","Unionites",29.7,-34.46,125,0,265.1
"2119",251.2,"Induan","Unionites",53.99,22.75,253,0,265.1
"2120",251.2,"Induan","Unionites",42.24,22.33,251,0,265.1
"2121",251.2,"Induan","Unionites",12.87,35.97,247,0,265.1
"2122",251.2,"Induan","Unionites",29.44,-34.72,125,0,265.1
"2123",251.2,"Induan","Unionites",-14.75,104.59,662,0,265.1
"2124",251.2,"Induan","Unionites",53.92,22.75,253,0,265.1
"2125",251.2,"Induan","Unionites",54.41,23.23,253,0,265.1
"2126",251.2,"Induan","Unionites",-10.48,106.01,663,0,265.1
"2127",251.2,"Induan","Unionites",43.93,22.61,252,0,265.1
"2128",251.2,"Induan","Unionites",29.54,-34.82,125,0,265.1
"2129",251.2,"Induan","Unionites",-9.85,106.35,663,0,265.1
"2130",251.2,"Induan","Unionites",29.54,-34.82,125,0,265.1
"2131",251.2,"Induan","Unionites",12.69,36.07,247,0,265.1
"2132",251.2,"Induan","Unionites",54.75,22.9,253,0,265.1
"2133",251.2,"Induan","Unionites",54.73,22.85,253,0,265.1
"2134",251.2,"Induan","Unionites",43.9,22.7,252,0,265.1
"2135",251.2,"Induan","Unionites",28.44,-30.84,125,0,265.1
"2136",251.2,"Induan","Unionites",26.63,-29.9,135,0,265.1
"2137",251.2,"Induan","Unionites",12.94,36.21,247,0,265.1
"2138",251.2,"Induan","Unionites",43.93,22.59,252,0,265.1
"2139",251.2,"Induan","Unionites",-16.34,109.49,662,0,265.1
"2140",251.2,"Induan","Unionites",12.74,36.16,247,0,265.1
"2141",251.2,"Induan","Unionites",20.12,108.9,667,0,265.1
"2142",251.2,"Induan","Unionites",43.91,22.69,252,0,265.1
"2143",251.2,"Induan","Unionites",8.87,35.58,235,0,265.1
"2144",251.2,"Induan","Unionites",12.87,35.97,247,0,265.1
"2145",251.2,"Induan","Unionites",34.07,-29.55,116,0,265.1
"2146",251.2,"Induan","Unionites",53.93,22.8,253,0,265.1
"2147",251.2,"Induan","Unionites",8.91,35.54,235,0,265.1
"2148",251.2,"Induan","Unionites",53.92,22.83,253,0,265.1
"2149",251.2,"Induan","Unionites",43.92,22.63,252,0,265.1
"2150",251.2,"Induan","Unionites",-6.99,117,673,0,265.1
"2151",251.2,"Induan","Unionites",-13.21,105.22,662,0,265.1
"2152",251.2,"Induan","Unionites",28.92,-31.73,125,0,265.1
"2153",251.2,"Induan","Unionites",54.87,22.27,253,0,265.1
"2154",251.2,"Induan","Unionites",8.89,35.58,235,0,265.1
"2155",251.2,"Induan","Unionites",-14.79,106.75,662,0,265.1
"2156",251.2,"Induan","Unionites",8.93,35.46,235,0,265.1
"2157",251.2,"Induan","Unionites",25.89,-28.15,135,0,265.1
"2158",251.2,"Induan","Unionites",-7.04,72.44,292,0,265.1
"2159",251.2,"Induan","Unionites",12.87,36.13,247,0,265.1
"2160",251.2,"Induan","Unionites",-12.56,104.62,653,0,265.1
"2161",251.2,"Induan","Unionites",29.95,-34.94,125,0,265.1
"2162",251.2,"Induan","Unionites",28.4,-30.94,125,0,265.1
"2163",251.2,"Induan","Unionites",-14.75,106.83,662,0,265.1
"2164",251.2,"Induan","Unionites",-22.9,53.87,594,0,265.1
"2165",251.2,"Induan","Unionites",12.7,36.16,247,0,265.1
"2166",251.2,"Induan","Unionites",12.91,36.27,247,0,265.1
"2167",251.2,"Induan","Unionites",1.79,128.77,693,0,265.1
"2168",251.2,"Induan","Unionites",-8.48,104.5,663,0,265.1
"2169",251.2,"Induan","Unionites",25.57,-31.16,135,0,265.1
"2170",251.2,"Induan","Unionites",-10.27,105.92,663,0,265.1
"2171",251.2,"Induan","Unionites",28.38,-30.91,125,0,265.1
"2172",251.2,"Induan","Unionites",8.54,35.2,235,0,265.1
"2173",251.2,"Induan","Unionites",-15.61,104.98,662,0,265.1
"2174",251.2,"Induan","Unionites",9.07,35.5,235,0,265.1
"2175",251.2,"Induan","Unionites",-23.37,103.34,651,0,265.1
"2176",251.2,"Induan","Unionites",54.35,22.08,253,0,265.1
"2177",251.2,"Induan","Unionites",79.46,82.94,360,0,265.1
"2178",251.2,"Induan","Unionites",25.45,-31.24,135,0,265.1
"2179",251.2,"Induan","Unionites",28.84,-31.63,125,0,265.1
"2180",251.2,"Induan","Unionites",-14.17,105.99,662,0,265.1
"2181",251.2,"Induan","Unionites",-12.2,105.16,653,0,265.1
"2182",251.2,"Induan","Unionites",-15.87,107.54,662,0,265.1
"2183",251.2,"Induan","Unionites",-14.63,104.69,662,0,265.1
"2184",251.2,"Induan","Unionites",29.54,-34.82,125,0,265.1
"2185",251.2,"Induan","Unionites",29.7,-34.46,125,0,265.1
"2186",251.2,"Induan","Unionites",-14.49,105.24,662,0,265.1
"2187",251.2,"Induan","Wannerispira",-15.37,106.82,662,1,279.3
"2188",251.2,"Induan","Wannerispira",-15.87,107.54,662,1,279.3
"2189",251.2,"Induan","Wannerispira",-15.53,106.74,662,1,279.3
"2190",251.2,"Induan","Wannerispira",-14.79,106.75,662,1,279.3
"2191",251.2,"Induan","Wannerispira",-14.74,106.83,662,1,279.3
"2192",251.2,"Induan","Wannerispira",-14.75,106.83,662,1,279.3
"2193",251.2,"Induan","Wannerispira",-15.52,106.74,662,1,279.3
"2194",251.2,"Induan","Wannerispira",-14.78,106.84,662,1,279.3
"2195",251.2,"Induan","Wannerispira",-15.8,107.57,662,1,279.3
"2196",251.2,"Induan","Wannerispira",-22.82,54.01,594,1,279.3
"2197",251.2,"Induan","Wannerispira",-14.75,106.73,662,1,279.3
"2198",251.2,"Induan","Warthia",82.83,99.68,370,1,346.7
"2199",251.2,"Induan","Warthia",12.93,36.22,247,1,346.7
"2200",251.2,"Induan","Warthia",12.91,36.27,247,1,346.7
"2201",251.2,"Induan","Warthia",43.9,22.7,252,1,346.7
"2202",251.2,"Induan","Warthia",-14.64,104.7,662,1,346.7
"2203",251.2,"Induan","Warthia",54.06,22.59,253,1,346.7
"2204",251.2,"Induan","Warthia",-14.75,106.83,662,1,346.7
"2205",251.2,"Induan","Warthia",54.76,22.9,253,1,346.7
"2206",251.2,"Induan","Warthia",-14.79,106.75,662,1,346.7
"2207",251.2,"Induan","Warthia",43.95,22.58,252,1,346.7
"2208",251.2,"Induan","Warthia",41.53,22.8,251,1,346.7
"2209",251.2,"Induan","Warthia",-36.52,55.02,602,1,346.7
"2210",251.2,"Induan","Warthia",43.8,22.74,252,1,346.7
"2211",251.2,"Induan","Warthia",-14.74,106.83,662,1,346.7
"2212",251.2,"Induan","Warthia",43.91,22.67,252,1,346.7
"2213",251.2,"Induan","Warthia",21.34,142.3,381,1,346.7
"2214",251.2,"Induan","Warthia",21.01,142.39,381,1,346.7
"2215",251.2,"Induan","Warthia",43.94,22.61,252,1,346.7
"2216",251.2,"Induan","Warthia",43.91,22.69,252,1,346.7
"2217",251.2,"Induan","Warthia",43.92,22.63,252,1,346.7
"2218",251.2,"Induan","Warthia",43.93,22.62,252,1,346.7
"2219",251.2,"Induan","Warthia",12.87,35.97,247,1,346.7
"2220",251.2,"Induan","Warthia",54.75,22.9,253,1,346.7
"2221",251.2,"Induan","Warthia",41.98,22.18,190,1,346.7
"2222",251.2,"Induan","Warthia",12.7,36.16,247,1,346.7
"2223",251.2,"Induan","Warthia",54.93,24.83,253,1,346.7
"2224",251.2,"Induan","Warthia",43.94,22.62,252,1,346.7
"2225",251.2,"Induan","Werfenella",12.74,36.16,247,0,251.2
"2226",251.2,"Induan","Worthenia",43.9,22.7,252,0,346.7
"2227",251.2,"Induan","Worthenia",-24.3,54.82,594,0,346.7
"2228",251.2,"Induan","Worthenia",21.01,142.39,381,0,346.7
"2229",251.2,"Induan","Worthenia",-14.4,105.46,662,0,346.7
"2230",251.2,"Induan","Worthenia",43.8,22.74,252,0,346.7
"2231",251.2,"Induan","Worthenia",-22.82,54.01,594,0,346.7
"2232",251.2,"Induan","Worthenia",54.93,24.83,253,0,346.7
"2233",251.2,"Induan","Zygopleura",-22.82,54.01,594,0,323.2
